uid,iid
21948,10598
14963,10598
21636,10598
1449,10598
7197,10598
3142,10598
14496,10598
1517,10598
6404,10598
19227,10598
1833,10598
7108,1615
17498,1615
874,1615
19415,370
8143,370
20775,2603
11437,675
9017,675
18154,675
19808,675
1809,675
13977,675
13174,675
8073,4027
11730,4027
10195,4027
16398,4027
2648,4027
17127,4027
4484,4027
15056,4027
2640,4027
17939,4027
12986,4027
14813,4027
5123,4027
18720,4027
10874,4027
11772,4027
12210,4027
21390,4027
10121,4027
183,4027
21770,4027
7150,4027
13296,4027
10073,4027
10356,4027
21175,4027
4290,4027
2218,4027
15861,4027
22400,4027
15135,4027
9197,4027
15920,4027
992,4027
8564,4027
17167,4027
19326,4027
6195,4027
21477,4027
8082,4027
12432,4027
5562,4027
20243,4027
357,4027
7751,4027
19158,4027
6848,4027
8427,4027
6969,4027
13962,4027
20596,4027
8869,4027
2820,4027
14638,4027
361,4027
12121,4027
14148,4027
5242,4027
225,4027
10417,4027
18819,4027
6686,4027
19293,4027
13299,4027
2534,4027
15312,4027
59,4027
3219,4027
1809,4027
1416,4027
8009,4027
14483,4027
13856,4027
19373,4027
4853,4027
3181,4027
14734,4027
16756,4027
12485,4027
15245,4027
4165,4027
8346,4027
6373,4837
6712,4837
3576,4837
14837,4837
13595,4837
12953,5497
1311,5497
868,7681
19415,7681
12953,7681
2068,7681
9154,7681
996,7681
4547,7681
4045,6361
21817,6361
15255,9507
16790,9507
18154,6424
19415,11944
7601,11944
4438,11944
10363,11944
19601,11944
21701,2740
4910,2740
20686,2740
655,2000
22292,2000
936,2000
14503,2000
10046,2000
3588,2000
12810,2000
19840,2000
6302,2000
21192,2000
21621,2000
14943,2000
7939,2000
16154,2000
20832,2000
4698,9246
20306,9246
15056,9246
3084,9246
942,9246
5584,9246
15320,9246
13296,9246
7633,9246
9719,9246
19326,9246
19952,9246
1184,9246
6686,9246
8433,9246
14519,9246
2220,9246
9705,9246
17838,9246
10020,9246
5915,9246
6095,9246
14653,5397
7238,5397
21567,5397
2060,11894
8039,1319
7653,1319
13066,11239
14905,11211
4073,11211
7506,11937
15472,11937
5490,11937
22054,11937
14943,11937
4196,11937
20145,11937
16584,2802
15973,2802
5198,640
15424,640
794,640
14472,640
11952,640
10974,640
11321,1102
3084,1102
22292,1102
13020,1102
856,1102
12512,1102
1862,1102
6509,1102
19583,1102
4902,1102
18154,1102
6237,1102
10350,1102
14506,3031
22121,3031
8847,3031
15274,3031
1020,11943
4244,9372
1449,9372
8358,9372
7962,8025
10086,8025
15135,8025
21261,8025
15229,6277
10804,6277
12210,6277
19913,6277
21852,6277
21567,6277
8986,9151
19231,9151
20899,9151
18706,9151
4810,9151
16398,9151
13633,9151
12171,9151
16346,9151
14241,9151
22132,9151
20890,9151
3054,9151
9423,9151
10424,9151
10121,9151
20652,9151
15428,9151
3148,9151
19744,9151
16647,9151
3781,9151
15093,9151
3818,9151
21856,9151
9084,9151
395,9151
22150,9151
18152,9151
17529,9151
11048,9151
7203,9151
18988,9151
10257,9151
11283,9151
19326,9151
4265,9151
8411,9151
6841,9151
16136,9151
2645,9151
14932,9151
14424,9151
7809,9151
13272,9151
16250,9151
8122,9151
5534,9151
5659,9151
3398,9151
9126,9151
7751,9151
6699,9151
15396,9151
14342,9151
13679,9151
4126,9151
20088,9151
11794,9151
361,9151
6329,9151
18789,9151
15538,9151
10776,9151
19501,9151
6171,9151
2416,9151
21016,9151
6404,9151
9834,9151
11430,9151
1002,9151
18855,9151
5455,9151
11910,9151
16315,9151
2201,9151
13416,9151
12647,9151
20684,9151
6039,9151
10613,9151
13507,9151
11101,9151
980,9151
8736,9151
2220,9151
20746,9151
15813,9151
15751,9151
1809,9151
16080,9151
3090,9151
14483,9151
18946,9151
7958,9151
11909,9151
606,9151
4008,9151
2056,9151
16544,9151
10175,9151
13713,9151
12860,9151
15321,9151
12880,9151
16876,9151
6095,9151
4165,9151
935,9151
6597,9151
22244,9151
11260,9939
15368,9939
11409,9939
14442,9939
21329,9939
22477,2964
14943,2964
13048,4736
18961,4336
3992,4336
5535,4336
22132,4336
12219,4336
8351,4336
19636,4336
21443,4336
14087,4336
2414,4336
20240,4336
21145,4336
13852,4336
11283,4336
5034,4336
438,4336
12945,4336
14472,4336
10094,4336
7367,4336
8146,4336
10052,4336
21164,4336
4691,4336
591,4336
3308,4336
7958,4336
1621,4336
10994,4336
2489,4336
12262,4336
12694,9617
15981,9617
20458,9617
5534,9617
9838,9617
19293,9617
7738,9617
19895,9617
1956,9617
4888,9617
19415,6041
11048,6041
7138,6041
9392,6041
5490,6041
13279,6041
10363,6041
3032,6041
15009,6041
21281,638
5168,638
19415,638
19063,638
5490,638
10363,638
11655,638
4625,7531
21390,3609
22121,3609
17498,3609
12880,3609
9842,2854
2038,2854
9329,2854
938,2854
595,2854
21147,2854
13877,2854
12912,2854
16850,2854
13061,2854
19293,2854
870,2854
4382,2854
2138,2854
5156,2854
4728,2854
8369,2854
3162,2854
20662,2854
19057,2854
975,9657
19901,4804
9951,4804
10928,3351
10088,3351
14087,3351
9801,3351
6967,3351
13852,3351
13627,3351
16077,3351
16732,3351
20022,3351
6001,3351
19882,3351
12458,3351
12051,3351
21760,3351
8369,3351
7893,3351
12953,2415
10312,2415
3981,2415
19601,2415
11548,4999
11635,4999
6598,4999
1968,4999
14943,2223
11847,2223
1968,2223
1155,2223
14885,2223
20390,5710
17867,5710
15725,5710
13960,8690
15585,8690
13887,8690
17250,8690
1021,8690
1968,8690
6095,8690
9428,9829
7548,327
17326,327
3880,9513
2173,4274
9255,4274
15622,4274
20899,1378
1020,1378
18135,1378
17227,1378
17725,1378
19204,1378
9775,1378
11970,1378
1809,1378
6095,1378
7506,3482
19219,3482
16411,3482
20785,3482
21932,3482
4559,3482
7559,3482
13169,3482
12395,3482
4196,3482
13633,8613
13123,8613
5650,6955
11522,6955
299,8406
16077,8406
5894,8406
4382,8406
6356,1093
10004,1093
6686,1093
21815,2612
13894,2612
11184,1890
7296,1890
16567,1890
22077,1890
1070,1890
17088,1890
17984,1890
12825,1890
1809,1890
16227,1890
20491,1890
15975,1890
6540,1890
20952,2055
14283,2055
494,2055
5168,2055
18547,2055
12756,2055
12210,2055
13020,2055
11548,2055
3653,2055
18690,2055
11394,2055
20785,2055
20860,2055
12213,2055
19326,2055
8189,2055
14932,2055
7751,2055
10834,2055
5024,2055
361,2055
4642,2055
15538,2055
5424,2055
11061,2055
8730,2055
6686,2055
11782,2055
8433,2055
2288,2055
17643,2055
980,2055
1809,2055
990,2055
19005,2055
14483,2055
19373,2055
8854,2055
18475,2055
1846,2055
9643,2055
21177,2055
6979,10740
9954,10740
19870,8283
12377,8283
5168,8283
15720,8283
1186,8283
17660,8283
4673,8283
15564,8283
14927,8283
358,8283
17075,8283
17600,8283
17252,8283
20510,8283
21039,8283
4351,8283
4095,8283
8350,8283
1639,8283
9845,10031
3374,4311
10121,4311
11313,4311
10419,4311
19326,4311
16136,4311
10903,4311
4848,4311
7751,4311
5242,4311
21039,4311
1809,4311
990,4311
14483,4311
19373,4311
6095,4311
935,4311
11321,6492
4579,6492
13697,6243
17835,6243
12756,6243
9052,6243
6893,6243
15337,6243
4591,6243
18006,6243
4003,6243
18229,6243
21567,6243
22038,6243
6686,2932
11418,9902
7688,2166
15883,2166
10712,6346
21767,6346
14905,1647
5403,1647
12797,1912
15428,1912
18737,1912
16705,1912
18985,1912
2157,1912
16709,1912
21339,1912
12146,1912
9547,1912
6480,1912
11536,1912
12787,1912
2044,1912
9111,1912
5455,1912
218,1912
10098,1912
2288,1912
19308,1912
4995,1912
5085,1912
22407,1912
7252,1912
803,1912
18321,1912
6597,1912
20832,1912
4515,7350
11168,7350
21937,7350
16188,7350
16136,7350
9555,7350
12253,7350
2416,7350
14437,7350
6686,7350
8673,7350
16426,7350
17391,10952
7696,10952
10647,10952
8434,10952
11781,10952
10713,10952
7425,10952
137,10952
16493,10952
16762,10952
6938,8543
19326,8543
9842,8326
5101,8326
19277,8326
12953,5687
11191,5687
7688,5687
2556,5687
13923,5687
9983,5687
10647,7304
518,7304
18772,7304
3992,8456
8156,8456
5830,8456
14251,8456
16184,8456
3653,8456
22069,8456
4797,8456
21455,8456
20556,8456
22028,8456
4532,8456
3282,8456
14159,8456
13024,8456
21000,8456
19374,8456
20707,8456
45,8456
17859,8456
6215,8456
11817,8456
4045,3258
10261,3258
12953,541
11741,10067
2398,10067
8333,10067
14472,10067
5015,10067
4625,10067
20306,6086
15434,6086
16136,6086
22175,6086
14342,6086
361,6086
1292,6086
3619,6086
16141,8229
10004,8229
15853,8229
12862,8229
17498,8229
14892,8229
20436,8229
22240,8229
7962,1551
15403,1551
5047,1551
18247,1551
15298,1551
1096,7123
18892,7123
15919,7604
4722,7604
5198,2503
3420,2503
7861,2503
8369,2503
19415,430
2398,430
20548,430
15472,430
17898,430
8619,430
1764,430
2303,430
15538,430
13818,430
10363,430
9440,430
7785,430
16836,430
17407,430
21567,430
12953,8374
16257,8374
9127,8374
9795,8374
19326,8374
3168,8374
7948,8374
11247,2960
17517,5487
11548,5487
17326,5487
17818,5487
8619,10809
10004,10809
15538,10809
20798,10809
2790,10809
19657,7251
13355,7251
12869,7251
15372,7251
18596,6396
12432,6396
10994,6396
18951,6396
17189,6396
21753,11866
7575,7404
14342,7404
6541,7404
13052,3049
5271,3049
5082,3049
19277,3049
21466,3049
5960,3049
20289,3329
9875,3329
1244,3329
18527,3329
5134,3329
6089,3329
9528,3329
1244,4057
18527,4057
9528,4057
20289,6952
9875,6952
1244,6952
19277,6952
18527,6952
11340,6952
22175,9496
7723,9496
12361,5645
972,5645
14931,5690
3653,5690
21269,5690
6095,5690
1020,5913
11299,5913
16188,5913
4388,5913
15060,5913
13061,5913
12463,5913
8377,5913
21279,5913
6597,5913
1833,5913
11456,6401
12354,6401
4830,6401
17784,6401
1968,6401
13469,2895
4691,2895
16578,8155
22303,8155
6440,8155
5156,2416
4986,2416
8659,6251
20506,6251
5533,6251
6033,6251
3877,951
5261,951
21617,951
7445,951
9155,951
3970,951
5262,951
22003,951
2055,8242
22132,8242
10205,8242
19326,8242
6402,8242
14424,8242
742,8242
20512,8242
6793,8242
15538,8242
13013,8242
19968,8242
8834,8242
1809,8242
10175,8242
22477,6822
20279,6822
7571,6822
21695,6822
21086,1375
21859,1375
155,4293
15656,4293
19326,4293
19265,4293
17643,4293
3348,4293
9563,9253
20238,10457
14073,10457
12318,10457
5323,10457
8770,1343
1119,1343
1197,1343
9649,1343
19602,1343
1968,1343
6562,1343
18648,9176
1968,9176
14404,11753
18648,11753
20967,11753
1968,11753
2126,11753
11445,4929
20506,4929
6395,4929
6699,4186
4961,4186
10069,10289
7688,10289
8795,11498
15315,11498
942,7510
15524,7510
16136,7510
20004,7510
17300,7377
9916,7377
16004,8649
6699,8649
15718,8649
7471,8210
14090,8210
1977,2631
12188,2631
16828,2631
16154,2631
1687,11328
21719,11328
6990,11328
8873,11328
325,11328
1347,11328
17384,11328
11805,11328
16882,11328
19160,11328
17211,11328
20221,11328
9676,11328
417,11328
12372,11328
15645,11328
13681,11328
18229,11328
2163,11328
6597,11328
4792,2396
4394,4839
12818,1110
13279,1110
18237,1110
9189,1110
13439,1110
11463,10804
12644,10804
5761,10804
8695,10804
14905,9406
1802,9406
4073,9406
14592,4035
499,4035
12466,4035
5490,4035
10609,4035
361,4035
12763,4035
14622,4035
1907,4035
16161,4035
19293,1853
1977,8176
2900,8176
4223,8176
1944,8176
32,8176
13128,8176
18375,8176
16174,8176
21438,8176
20319,8176
9515,8176
9062,8176
3902,8176
2826,8176
3013,1188
5193,1188
19384,1188
1292,1188
22132,1310
8296,7809
1930,7809
13501,7809
15040,5596
9646,5596
9038,5596
7688,5596
20872,346
13690,346
21752,346
12540,346
6496,6233
12212,6233
11302,6233
20899,3586
8612,3586
4169,3586
936,3586
19350,3586
9956,3586
5519,3586
20512,3586
22037,3586
2523,3586
11443,3586
20005,3586
18154,3586
19293,3586
11952,3586
15312,3586
16584,3586
12372,3586
9765,3586
12415,3586
12260,3586
13030,3586
10175,3586
15009,3586
6597,3586
20832,3586
20189,9007
14905,5560
21753,5560
12467,1251
4367,1113
1885,1113
10176,1113
22292,1113
7377,1113
2161,1113
4335,1113
15533,1113
13966,1113
14350,1113
12945,1113
10330,1113
8146,1113
9802,1113
6015,1113
4691,1113
22268,1113
18912,1113
4722,1113
8749,1113
14871,1113
20143,1113
12226,1113
3619,1113
9552,10928
2043,10928
13741,10928
3282,10928
18963,10928
12839,10928
12551,10928
14837,10928
20081,10928
17643,10928
6736,10928
15312,10928
17498,10928
15645,10928
13856,10928
13713,10928
15017,10928
17905,10928
22417,4586
20306,1541
7962,1541
6849,1541
10121,1541
19744,1541
20691,1541
14886,1541
20860,1541
10356,1541
17529,1541
16860,1541
2741,1541
826,1541
19326,1541
10562,1541
16136,1541
20526,1541
20755,1541
14424,1541
12640,1541
3398,1541
9976,1541
17227,1541
1517,1541
32,1541
6442,1541
19204,1541
15538,1541
7558,1541
10944,1541
6404,1541
13043,1541
11910,1541
13187,1541
22290,1541
2288,1541
12469,1541
3308,1541
15801,1541
16039,1541
7958,1541
19373,1541
12081,1541
15017,1541
6095,1541
19681,1541
935,1541
1833,1541
17918,9494
10136,9494
9148,9494
460,9494
9099,9494
5836,9494
22132,4838
20636,3568
5876,3179
10389,3179
539,3179
8755,8715
16487,2514
13020,2514
13722,2514
16451,2514
9663,2514
2646,2514
980,2514
1621,2514
11533,2514
5003,5040
4902,5040
19199,9882
12826,9882
19194,9882
16658,9882
13017,9882
3185,9882
14952,9882
9707,9882
12986,7229
20055,7229
8010,7229
22054,7229
20286,7229
15538,7229
11061,7229
1559,7229
9592,7229
7820,7229
16578,9538
21487,9538
22157,9538
17219,5990
14846,5990
17360,5990
8630,11234
17396,11234
11489,11234
11306,11234
4066,11234
20160,7047
14424,7047
19592,7047
17643,7047
13713,7047
19745,7047
9232,9086
2450,9086
13573,9086
11345,9086
19415,4039
10776,4039
13013,4039
3653,11669
21448,172
2479,172
11932,172
55,172
404,172
7062,172
2418,172
6308,172
6984,172
3094,172
15207,172
3370,172
6409,172
581,11803
19112,11803
19840,11803
21500,9654
3148,9654
4165,9654
3003,4101
11105,447
1020,447
7313,447
3659,447
12986,447
2055,447
11713,447
10121,447
2158,447
4135,447
21272,447
12301,447
21377,447
10637,447
15861,447
19651,447
16234,447
14901,447
18492,447
4848,447
3398,447
2828,447
7976,447
4523,447
15538,447
1659,447
1727,447
17586,447
13061,447
19964,447
16467,447
12047,447
4417,447
2457,447
17643,447
18247,447
10455,447
16947,447
8847,447
15645,447
3676,447
14483,447
3955,447
3619,447
7991,447
16053,447
2374,10497
4935,10497
7696,10497
4627,10497
9330,10497
1054,3560
4978,3560
17050,3560
7559,11923
10585,8491
8893,8491
3008,8491
3452,8491
32,8491
11364,8491
8647,8491
10314,8491
3254,1547
12492,1547
5535,1547
22292,1547
12739,1547
20785,1547
9489,1547
20453,1547
20160,1547
19110,1547
18453,1547
4523,1547
10634,1547
15538,1547
16732,1547
19296,1547
16803,1547
15645,1547
10314,1547
4026,1547
17076,1547
10928,5728
19415,4753
22333,4753
2068,4753
5490,4753
22054,4753
7653,4753
18794,4753
4196,4753
3013,11610
21932,11610
6163,11610
17127,10566
12246,10566
2977,10566
20785,10566
11313,10566
21932,10566
15135,10566
10256,10566
15920,10566
4875,10566
5834,10566
2851,10566
10937,10566
361,10566
21209,10566
6686,10566
11302,10566
1873,10566
990,10566
9696,10566
19798,10566
6095,10566
5323,10566
14866,3798
12496,8342
13924,8342
17047,8342
5314,8342
5896,8342
8893,8342
19664,8342
8432,8342
295,8342
15645,8342
7404,8342
6597,8342
12840,9803
9196,11560
2879,11560
12254,11560
11182,11560
9453,11560
4388,11560
8235,11560
16905,11560
22092,11560
17104,11560
17167,11560
18846,11560
16341,11560
18225,11560
13948,11560
6082,11560
3378,11560
16922,11560
7633,11560
4981,11560
2049,11560
15312,11560
7691,11560
20899,11560
8986,11560
2047,11560
8659,11560
18080,11560
12496,11560
3630,11560
11271,11560
8526,11560
16487,11560
1434,11560
7142,11560
14182,11560
18498,11560
11540,11560
10121,11560
14915,11560
20691,11560
17522,11560
14073,11560
21175,11560
1186,11560
8996,11560
9266,11560
7471,11560
16567,11560
6841,11560
9555,11560
9630,11560
9017,11560
15396,11560
3952,11560
3770,11560
22211,11560
32,11560
9396,11560
11151,11560
2429,11560
7883,11560
11790,11560
6885,11560
22361,11560
7563,11560
20922,11560
2371,11560
8248,11560
16980,11560
15645,11560
1809,11560
16080,11560
6223,11560
7958,11560
12251,11560
16876,11560
4165,11560
12537,11560
7843,11560
10597,11560
17818,11560
17127,77
12553,77
8316,77
6018,77
7493,77
18835,77
20194,77
7601,77
21269,77
4754,77
1968,77
8215,77
13221,77
11043,77
22292,8359
2458,8359
262,8359
2247,8359
8702,8359
5053,8317
6559,8317
3229,8317
10280,8317
19208,8317
3471,8317
19326,4991
16250,4991
10417,4991
12839,5382
17845,4514
21499,8549
126,8549
8350,8549
9926,696
1685,696
6775,696
6775,4908
4360,10214
1020,11883
494,11883
12359,11883
20069,11883
19314,11883
11313,11883
21110,11883
21692,11883
21175,11883
21932,11883
22400,11883
11622,11883
16257,11883
1747,11883
19326,11883
6841,11883
16136,11883
16250,11883
2149,11883
19697,11883
18648,11883
361,11883
13013,11883
11045,11883
22115,11883
20733,11883
14102,11883
12483,11883
8009,11883
20639,11883
15159,11883
20932,11883
9253,3081
9860,3081
22320,3081
21559,3081
19994,3081
18987,3081
10121,3081
12953,3081
11437,3081
8163,3081
9148,3081
6971,3081
2068,3081
16250,3081
7601,3081
21016,3081
4625,3081
18154,3081
18197,3081
11262,3081
2371,3081
1955,3081
9196,3081
17932,3081
12329,3081
18793,3081
18877,3081
8358,3081
935,3081
2849,3081
17818,3081
12213,6019
55,11698
21612,11698
2007,11698
12741,11698
11247,11698
4698,8177
12607,8177
6373,8177
2043,8177
19077,8177
19832,8177
16250,4324
17227,4324
6237,4324
13030,4324
18943,4324
19244,8731
22074,8731
8005,8731
19522,8731
15523,8731
20984,8731
5854,8731
2532,8731
68,8731
1486,3471
4030,5899
425,5899
20681,5899
18667,5899
251,5899
20828,5899
16407,5899
17421,5899
6775,5899
22215,5899
1981,8349
22477,8349
3415,8349
18237,8349
7032,7083
5655,4372
20785,7716
16301,7716
9831,7716
14329,7716
18237,7716
3619,7716
15216,7716
11713,5202
3238,5202
14064,2975
14057,2975
22458,7220
6413,7220
2038,7220
10794,7220
910,7220
7957,7220
13272,7220
19277,7220
11536,7220
7225,7220
14824,7220
19296,7220
7669,7220
19478,2248
22114,4233
9253,4233
12760,4233
18247,4233
16135,4233
10897,3551
20860,3551
13123,3551
15771,3551
8673,3551
7601,11159
12982,9753
20027,9753
14491,9753
7239,9753
6442,9753
7653,9753
2302,9753
3120,9753
19623,9753
19415,7438
16142,7438
5490,7438
13279,7438
3773,7438
16578,1279
15056,1279
1514,1279
18055,1279
17939,1279
9397,1279
494,1279
15942,1279
2608,1279
7150,1279
19958,1279
8079,1279
6119,1279
10071,1279
19326,1279
16136,1279
361,1279
3242,1279
8895,1279
13013,1279
15700,1279
13061,1279
1809,1279
14297,1279
990,1279
20979,1279
8009,1279
20973,1279
22292,8139
10835,8139
1968,8139
21192,9691
19652,11221
1203,11221
7688,11221
8755,9927
8101,8281
22292,8281
10086,8281
14792,8281
2402,8281
4865,8281
20051,8281
21636,8281
14932,8281
20160,8281
5534,8281
19343,8281
5294,8281
897,8281
19012,8281
19293,8281
4382,8281
5144,8281
9070,8281
19057,8281
7321,11319
20207,11319
12459,11319
11578,11319
15450,11319
19799,11110
2577,11110
4394,11110
4269,11110
19660,11110
2038,11110
3653,11110
2986,11110
2398,11110
4865,11110
18372,11110
21469,11110
3807,11110
11053,11110
1895,11110
4784,11110
22487,11110
7548,11110
1069,11110
4382,11110
9428,11110
1548,11110
15645,11110
15769,11110
260,11110
8369,11110
552,11110
7820,11110
6597,11110
14073,694
1968,694
11957,1710
4962,10379
975,10379
12050,11024
5918,2465
12797,2465
19415,2465
11062,2465
16459,2465
9932,2465
9764,2465
19744,2465
12953,2465
4190,2465
3741,2465
2652,2465
18696,2465
8048,2465
7688,2465
15341,2465
2645,2465
4343,2465
15099,2465
10004,2465
15538,2465
11810,2465
10331,2465
11352,2465
3773,2465
3768,2465
14742,2465
12105,2465
22299,2465
14243,2465
19017,2465
6095,2465
8659,3637
1058,3637
15370,3637
22292,3637
6849,3637
16823,3637
4427,3637
19036,3637
15135,3637
9630,3637
4179,3637
8129,3637
4523,3637
19870,3637
18154,3637
19182,3637
19975,3637
18482,3637
1987,8425
580,11302
21948,11302
18706,3994
9721,3994
15026,3994
20517,3994
6116,3994
20722,3994
21029,3994
6336,3994
14543,3994
12395,4701
6235,4701
18033,4701
15039,8850
19958,8850
13851,8850
11321,419
15998,419
14741,419
21443,419
21145,419
5394,419
13741,419
14807,419
1895,419
21794,419
18154,419
19873,419
11547,419
16188,11958
12042,11958
881,11958
14812,11958
20917,11958
5156,11958
9089,11958
1885,11119
11321,11119
6289,11119
22292,11119
1862,11119
20160,11119
2804,11119
18154,11119
15315,11119
19069,11119
7280,11119
15884,11119
5721,11119
22101,11119
15729,11968
2206,4738
22348,4738
4484,4738
3003,4738
17968,4738
13602,4738
13061,4738
7548,4738
404,4738
15645,4738
17832,4738
17076,4738
1020,11321
5725,11321
7407,11321
11271,11321
6396,11321
12986,11321
21582,11321
22395,11321
13488,11321
2977,11321
16375,11321
7962,11321
18498,11321
6678,11321
10121,11321
5293,11321
20691,11321
16124,11321
10356,11321
395,11321
15028,11321
20281,11321
19326,11321
100,11321
1862,11321
14932,11321
3378,11321
2918,11321
15564,11321
17773,11321
32,11321
19204,11321
15538,11321
21817,11321
11061,11321
13009,11321
21016,11321
10417,11321
18819,11321
6686,11321
21345,11321
9412,11321
19964,11321
11972,11321
10731,11321
4171,11321
980,11321
4879,11321
15645,11321
7268,11321
9196,11321
22053,11321
9705,11321
3294,11321
19373,11321
7970,11321
315,11321
15336,11321
4165,11321
12328,11321
21905,4152
14342,4152
9411,10662
18412,10662
7688,10662
11066,10662
5020,6765
12226,6765
5417,6765
4085,3567
21753,3567
11005,10473
20221,10473
14471,10473
4165,10473
1258,7158
17255,7158
14008,495
8344,495
10462,495
20691,495
2043,495
21016,495
11182,495
16965,495
13228,495
15622,495
2207,11222
5974,11222
2043,11222
16864,11222
6221,11222
3135,11222
14068,1482
10776,1482
8878,10041
4755,10041
7441,10041
20733,10041
3625,10041
12226,10041
3514,8716
20376,8716
18382,8716
11321,1029
12489,1029
6997,1029
3376,1029
17320,1029
20981,1029
20192,1029
18154,1029
8736,1029
13228,1029
12251,1029
3951,1029
18550,1029
15001,1029
1885,6918
9253,6918
21559,6918
22292,6918
12953,6918
13097,6918
12588,6918
10401,6918
18154,6918
5721,6918
5303,3259
16280,3259
22046,2320
3653,2320
21448,2320
1054,2320
17194,2320
6215,2320
8878,3072
21402,3072
12774,3072
314,3072
16204,3072
22461,3072
5784,3072
10237,9759
21377,9759
21282,9759
11165,9759
14424,3115
11573,3115
1895,3115
2727,3115
4625,3115
5156,3115
22101,3115
21012,10864
760,10864
19943,10864
13982,10864
3859,10864
15645,10864
11909,10864
6785,6443
21688,6443
14496,6443
22211,6443
165,3198
5189,3198
10609,3198
22320,11917
9764,11917
16142,11917
5490,11917
12488,11917
4625,11917
11910,11917
4879,11917
10888,11917
16476,11917
16039,11917
13222,7359
17837,7359
21065,9111
2043,9111
11024,9111
17498,9111
1282,9111
12816,9111
13713,9111
9273,1880
21499,1880
21409,1880
20667,1880
2948,7590
21499,7590
22078,7590
3793,7590
14927,7590
16135,7590
11043,7590
15886,7208
9038,7208
6841,7208
7688,7208
12567,7208
12352,7208
9704,7208
7898,7208
7098,497
8619,497
9839,132
19326,132
13013,132
3348,132
15312,132
19870,2308
18552,2308
9764,1475
12929,1475
22290,1475
20146,1475
963,1475
3768,10664
15017,10664
12087,406
11327,406
4422,406
16353,406
17177,478
17498,478
12447,478
15854,884
9246,884
2804,884
17261,884
7484,7260
22253,52
13824,5097
5626,8072
20785,1721
22477,1721
16188,1721
16301,1721
21617,1721
8989,6657
20633,6657
19380,6657
4858,6657
14932,6657
1425,6657
14088,6657
4165,6657
3653,589
868,10260
19415,10260
15472,10260
5717,10260
20251,10260
1614,10260
2665,10260
10175,10260
11572,2937
12818,2937
15970,2937
105,2937
10477,2937
22479,2937
6101,2937
10794,2937
5294,2937
5924,2937
3095,2937
4879,2937
12051,2937
13814,2937
21409,2937
8369,2937
4196,2937
19351,2937
17076,2937
21567,2937
3427,2937
5168,143
18359,143
4165,143
22240,3853
17879,10226
8834,10226
8659,4743
12206,4743
11578,4743
18547,11711
10555,11711
22450,11711
5681,11711
3164,11711
18372,11711
18154,11711
9659,8901
3464,8901
20952,5484
1020,5484
6227,5484
12496,5484
10928,5484
14241,5484
150,5484
19415,5484
12796,5484
17834,5484
745,5484
16459,5484
16955,5484
8098,5484
2070,5484
4190,5484
18698,5484
9453,5484
9673,5484
18474,5484
2658,5484
9148,5484
15472,5484
5040,5484
11647,5484
8411,5484
5456,5484
20865,5484
13861,5484
17551,5484
7034,5484
19110,5484
16250,5484
12886,5484
8122,5484
9017,5484
17396,5484
7906,5484
22054,5484
8129,5484
13679,5484
21398,5484
1248,5484
12161,5484
9479,5484
17761,5484
6329,5484
9958,5484
15281,5484
14560,5484
20871,5484
65,5484
2266,5484
15513,5484
7548,5484
11430,5484
19012,5484
12463,5484
17022,5484
5845,5484
16275,5484
19296,5484
18695,5484
21231,5484
16642,5484
2046,5484
3308,5484
4879,5484
9158,5484
5574,5484
8416,5484
14065,5484
2039,5484
1809,5484
21890,5484
1606,5484
5514,5484
7873,5484
18529,5484
15801,5484
8415,5484
8242,5484
11909,5484
13221,5484
11544,5484
8854,5484
7970,5484
4326,5484
19654,5484
5647,5484
9176,5484
8358,5484
4165,5484
21304,5484
6597,5484
21892,5484
19744,10806
5749,10806
4879,10806
15017,10806
12195,10806
2191,4885
1900,4885
11321,975
9936,975
262,975
7158,975
19477,975
8317,975
19164,975
17818,975
16668,559
9624,8761
2833,8761
1983,8761
22270,8761
21993,8761
7754,8761
6967,2207
11456,2207
8893,2207
20093,2207
12188,2207
7663,2207
16221,2207
1572,2207
11632,2207
12079,2207
5356,2207
20042,2207
11565,2207
1968,2207
9306,2207
7020,2207
8977,2207
11686,2207
646,2207
12881,3091
14456,3091
17498,3091
7660,3091
12198,3091
12081,3091
5626,3091
200,10286
4576,10286
19478,1569
1554,1222
21876,1222
1020,10093
17219,10093
15485,10093
10121,10093
11045,10093
4625,10093
14009,10093
13669,10093
13439,10093
18319,1295
2043,1295
3193,1295
12210,2450
32,2450
5772,2450
22045,2450
6095,2450
10237,5590
9276,5590
4045,5590
22354,5590
20785,5590
138,5590
17385,5590
62,5590
16100,5590
3512,5590
1832,3968
22104,3968
12440,3968
1790,3968
10237,5683
1020,5683
14813,5683
9664,5683
531,5683
10121,5683
10737,5683
9673,5683
19326,5683
16136,5683
19204,5683
15538,5683
13013,5683
5424,5683
13331,5683
6404,5683
10417,5683
6686,5683
15643,5683
980,5683
8736,5683
8834,5683
16008,5683
14483,5683
7958,5683
6095,5683
661,5683
19637,5683
935,5683
5779,1517
936,1517
22314,1517
17396,1517
19606,1517
14560,1517
1383,1517
8736,1517
12372,1517
6330,1517
6027,1517
11062,6038
10440,6038
14932,6038
5655,6038
2761,10916
1560,10916
5010,10916
15354,10916
17442,10916
19944,10916
8834,10916
1292,10916
5015,11182
12566,11182
11741,2874
14963,2874
21499,2874
595,2874
22078,2874
10842,2874
16136,2874
19657,2874
16536,2874
1937,2874
1341,2874
